transcript_id,DRR095904,DRR095905,DRR095906,DRR095907,DRR095908,DRR095909
rna-ELECO.r07.1AG0004640.1,31,61,116,50,49,12
MSTRG.310.1,2,18,0,8,0,0
MSTRG.313.1,0,0,6,56,53,37
rna-ELECO.r07.1AG0004650.1,22,53,55,509,423,276
rna-ELECO.r07.1AG0004710.1,0,0,0,317,258,198
MSTRG.318.1,39,56,101,21,45,19
MSTRG.316.4,0,0,0,13,31,41
rna-ELECO.r07.1AG0004690.1,0,0,0,0,0,0
rna-ELECO.r07.1AG0004700.1,0,0,0,234,188,58
MSTRG.316.1,22,54,0,70,74,39
MSTRG.316.2,20,17,36,109,138,127
MSTRG.316.3,0,0,0,42,69,113
MSTRG.316.5,1,0,50,1,1,1
rna-ELECO.r07.1AG0004720.1,72,24,47,21,46,33
MSTRG.320.1,45,54,31,206,161,131
rna-ELECO.r07.1AG0004790.1,0,0,0,23,16,20
rna-ELECO.r07.1AG0004730.1,0,0,0,0,10,11
MSTRG.321.1,13,0,19,137,110,44
MSTRG.323.2,0,0,16,2,5,3
MSTRG.323.1,15,89,53,116,70,47
rna-ELECO.r07.1AG0004810.1,13,44,22,235,188,133
MSTRG.327.2,0,0,0,1,8,53
MSTRG.327.3,0,0,0,66,11,40
MSTRG.327.1,389,371,370,2050,1484,503
rna-ELECO.r07.1AG0004820.1,6,8,10,68,15,55
MSTRG.328.3,0,0,18,583,159,263
MSTRG.328.1,22,42,77,1252,661,278
MSTRG.328.2,104,99,62,200,181,141
rna-ELECO.r07.1AG0004830.1,9,0,76,15,228,14
MSTRG.329.1,140,144,112,1600,924,623
rna-ELECO.r07.1AG0004840.1,7,6,9,6,9,6
MSTRG.330.1,77,123,174,824,616,394
rna-ELECO.r07.1AG0004860.1,110,93,51,604,627,408
MSTRG.334.1,31,52,38,73,41,46
MSTRG.333.1,107,125,135,1506,1170,929
MSTRG.335.1,18,38,13,20,18,8
rna-ELECO.r07.1AG0004910.1,0,44,8,22,23,15
MSTRG.337.1,98,128,89,49,77,93
MSTRG.338.1,19,0,25,78,79,53
MSTRG.339.1,10,10,42,58,50,21
MSTRG.340.1,3,10,0,5,5,9
MSTRG.345.1,0,0,11,403,557,171
rna-ELECO.r07.1AG0005020.1,0,0,0,8,0,32
MSTRG.345.3,0,0,0,111,0,35
MSTRG.345.2,3,21,0,15,48,93
MSTRG.346.2,0,0,0,24,0,39
MSTRG.346.1,9,0,15,104,135,51
MSTRG.341.2,0,0,0,83,98,49
MSTRG.341.4,0,23,0,11,9,3
MSTRG.343.1,0,0,0,33,34,21
MSTRG.341.5,0,0,0,0,94,1
MSTRG.341.1,33,53,62,333,112,125
MSTRG.341.3,7,16,0,166,145,141
MSTRG.342.1,7,0,0,0,0,0
rna-ELECO.r07.1AG0005040.1,238,331,396,806,628,490
MSTRG.349.1,6,74,54,19,6,4
rna-ELECO.r07.1AG0005060.1,107,148,272,1050,794,345
rna-ELECO.r07.1AG0005070.1,0,0,0,0,9,0
MSTRG.351.1,406,462,405,1756,1102,600
rna-ELECO.r07.1AG0005080.1,0,0,0,1,0,0
MSTRG.352.2,229,304,193,992,681,441
rna-ELECO.r07.1AG0005130.1,49,27,72,668,405,239
rna-ELECO.r07.1AG0005160.1,16,22,21,74,23,26
MSTRG.357.1,30,32,60,1524,631,120
rna-ELECO.r07.1AG0005170.1,2,2,1,46,20,6
MSTRG.355.1,0,0,112,35,19,0
MSTRG.355.2,106,152,124,178,166,126
rna-ELECO.r07.1AG0005140.1,211,300,256,53,133,78
MSTRG.355.3,79,87,132,6,8,40
MSTRG.355.4,5,6,8,71,10,52
MSTRG.358.1,36,23,60,393,265,189
rna-ELECO.r07.1AG0005200.1,12,0,8,0,0,6
MSTRG.360.2,0,0,0,0,134,0
MSTRG.360.1,85,73,128,174,36,109
MSTRG.361.3,0,5,15,9,0,0
MSTRG.361.1,128,209,186,677,429,346
rna-ELECO.r07.1AG0005230.1,1,3,4,19,6,2
rna-ELECO.r07.1AG0005240.1,166,175,143,0,144,25
MSTRG.363.1,21,20,15,52,59,38
rna-ELECO.r07.1AG0005260.1,280,278,268,1185,864,613
MSTRG.364.1,0,413,0,28,27,41
MSTRG.364.3,0,0,0,0,0,162
MSTRG.364.4,0,0,0,963,104,142
MSTRG.364.5,0,0,177,138,116,53
rna-ELECO.r07.1AG0005280.1,0,0,0,0,0,0
MSTRG.364.2,24,16,305,567,917,466
MSTRG.364.6,152,0,0,94,50,0
MSTRG.364.7,139,0,0,62,42,0
MSTRG.365.1,148,117,239,456,447,199
rna-ELECO.r07.1AG0005310.1,8,11,2,100,105,33
rna-ELECO.r07.1AG0005320.1,1147,1745,1829,4987,4184,2649
rna-ELECO.r07.1AG0005330.1,426,389,464,1602,1089,760
rna-ELECO.r07.1AG0005390.1,0,0,5,18,18,6
MSTRG.370.1,12,0,0,0,27,21
MSTRG.369.3,0,17,0,0,0,0
rna-ELECO.r07.1AG0005370.1,160,98,91,190,143,89
MSTRG.369.2,3,27,1,2,2,2
rna-ELECO.r07.1AG0005420.1,0,0,5,5,6,7
MSTRG.371.1,430,438,333,4831,3814,2339
MSTRG.371.2,53,53,19,160,125,79
MSTRG.372.2,0,56,87,28,17,42
rna-ELECO.r07.1AG0005450.1,0,52,0,341,295,99
rna-ELECO.r07.1AG0005460.1,0,0,0,1,2,1
MSTRG.372.1,149,70,166,387,276,220
MSTRG.373.2,0,0,43,4,5,2
rna-ELECO.r07.1AG0005480.1,0,0,0,0,0,0
MSTRG.373.6,0,0,0,74,120,181
rna-ELECO.r07.1AG0005490.1,0,0,0,0,0,0
MSTRG.373.8,0,0,0,8,99,64
rna-ELECO.r07.1AG0005510.1,0,24,39,0,0,7
MSTRG.373.1,62,122,84,745,479,333
MSTRG.373.4,15,0,1,1,1,1
MSTRG.373.5,18,0,1,16,6,5
MSTRG.374.1,214,225,195,29,53,41
MSTRG.376.1,3,10,0,0,0,0
rna-ELECO.r07.1AG0005520.1,201,121,162,126,215,123
MSTRG.375.2,5,14,25,35,25,22
MSTRG.375.3,3,4,0,9,33,62
MSTRG.375.4,28,9,26,21,38,30
MSTRG.375.5,6,74,85,25,114,33
MSTRG.377.1,810,1012,891,3129,2260,1415
rna-ELECO.r07.1AG0005540.1,5,16,24,5,7,21
rna-ELECO.r07.1AG0005570.1,29,9,41,396,340,218
MSTRG.379.1,39,78,63,158,192,78
rna-ELECO.r07.1AG0005580.1,14,8,0,7,19,20
MSTRG.380.5,0,245,19,70,206,77
MSTRG.380.6,0,0,103,0,0,0
MSTRG.380.1,94,0,123,740,585,112
MSTRG.380.2,27,8,196,236,53,129
MSTRG.380.3,131,64,86,51,44,392
MSTRG.380.4,28,51,12,39,98,53
rna-ELECO.r07.1AG0005590.1,5,117,2,4,2,4
rna-ELECO.r07.1AG0005650.1,42,72,32,599,1209,446
rna-ELECO.r07.1AG0005740.1,21,29,53,50,76,41
MSTRG.385.1,0,0,45,206,186,125
rna-ELECO.r07.1AG0005760.1,2,0,10,2,3,4
MSTRG.383.2,0,458,0,0,378,0
MSTRG.383.4,0,521,0,0,0,0
MSTRG.383.5,0,110,4,0,0,0
MSTRG.383.1,734,247,710,931,650,658
MSTRG.383.3,227,223,413,966,292,494
rna-ELECO.r07.1AG0005730.1,85,3,308,85,290,226
rna-ELECO.r07.1AG0005780.1,0,3,8,130,60,27
MSTRG.387.1,22,31,8,74,70,16
rna-ELECO.r07.1AG0005790.1,0,0,0,2,3,0
MSTRG.388.1,212,602,400,1635,1500,1081
rna-ELECO.r07.1AG0005800.1,237,32,227,326,240,175
MSTRG.389.2,0,0,0,13,4,38
rna-ELECO.r07.1AG0005810.1,211,230,301,16,89,0
rna-ELECO.r07.1AG0005830.1,0,0,0,0,0,0
MSTRG.390.1,152,481,243,1155,1179,767
rna-ELECO.r07.1AG0005850.1,76,113,100,754,554,327
rna-ELECO.r07.1AG0005870.1,129,130,67,2669,3520,601
rna-ELECO.r07.1AG0005880.1,536,573,596,2053,1903,1324
rna-ELECO.r07.1AG0005900.1,0,0,16,102,98,20
MSTRG.395.1,19,51,41,189,165,161
MSTRG.394.2,0,0,0,330,190,95
rna-ELECO.r07.1AG0005890.1,0,0,8,8,18,6
MSTRG.394.1,267,314,313,575,525,357
rna-ELECO.r07.1AG0005910.1,0,0,0,8,8,0
MSTRG.397.1,70,130,183,450,277,158
rna-ELECO.r07.1AG0005940.1,1,0,8,7,33,6
MSTRG.398.1,110,101,2,58,96,42
rna-ELECO.r07.1AG0005950.1,50,0,185,818,541,371
rna-ELECO.r07.1AG0005980.1,0,0,0,0,0,0
MSTRG.399.1,367,174,455,646,637,469
MSTRG.399.2,145,399,0,97,0,88
rna-ELECO.r07.1AG0006000.1,138,266,342,859,515,300
rna-ELECO.r07.1AG0006030.1,0,16,1,2,25,27
MSTRG.403.2,0,0,0,51,30,120
rna-ELECO.r07.1AG0006040.1,0,0,0,8,44,7
MSTRG.402.1,52,18,57,86,68,34
MSTRG.403.1,39,55,29,329,307,143
MSTRG.403.3,5,0,0,0,0,0
MSTRG.401.1,277,567,234,555,714,462
MSTRG.401.2,110,46,122,267,161,298
rna-ELECO.r07.1AG0006010.1,2,1,1,12,6,16
MSTRG.401.4,116,0,79,167,135,85
MSTRG.401.5,15,77,0,0,0,20
rna-ELECO.r07.1AG0006020.1,10,18,11,144,175,9
MSTRG.405.1,11,0,0,0,0,0
rna-ELECO.r07.1AG0006050.1,0,0,0,5,0,0
MSTRG.404.3,0,0,0,27,177,65
MSTRG.404.1,343,502,457,1764,1112,807
MSTRG.404.4,2,3,0,1,1,1
MSTRG.406.1,0,0,0,432,0,1156
rna-ELECO.r07.1AG0006080.1,326,274,371,1065,1584,267
MSTRG.407.1,246,347,394,16,40,51
rna-ELECO.r07.1AG0006150.1,4,37,29,4,6,0
rna-ELECO.r07.1AG0006160.1,387,428,524,50,119,83
rna-ELECO.r07.1AG0006180.1,70,83,86,80,60,18
MSTRG.411.1,8,43,73,141,114,63
rna-ELECO.r07.1AG0006190.1,55,44,30,165,143,144
rna-ELECO.r07.1AG0006200.1,0,0,0,60,142,56
MSTRG.412.1,109,119,137,485,235,184
rna-ELECO.r07.1AG0006230.1,37,41,20,65,75,25
rna-ELECO.r07.1AG0006240.1,6,12,14,69,39,14
rna-ELECO.r07.1AG0006210.1,1953,1356,1342,38412,55126,33982
MSTRG.418.1,0,8,0,0,0,0
rna-ELECO.r07.1AG0006280.1,38,0,9,61,51,22
MSTRG.416.3,0,434,0,0,0,0
MSTRG.416.4,0,10,153,76,103,6
MSTRG.416.5,0,0,57,0,0,0
MSTRG.416.6,0,48,703,0,0,297
MSTRG.416.8,0,0,207,0,0,0
MSTRG.416.9,0,65,6,46,568,27
MSTRG.416.1,681,66,1046,0,0,280
MSTRG.416.2,2,816,0,558,18,0
MSTRG.416.7,163,248,290,112,99,37
MSTRG.416.10,473,349,41,122,76,31
rna-ELECO.r07.1AG0006290.1,147,177,174,691,507,415
MSTRG.422.1,0,19,0,2,4,9
rna-ELECO.r07.1AG0006320.1,31,35,54,281,229,142
MSTRG.420.1,783,1279,1109,2666,2580,1451
MSTRG.420.2,102,178,87,759,450,265
rna-ELECO.r07.1AG0006300.1,19,93,88,108,9,119
MSTRG.423.1,1213,756,939,26862,16832,7649
rna-ELECO.r07.1AG0006330.1,2,1,3,30,16,8
rna-ELECO.r07.1AG0006350.1,0,0,0,2,4,0
MSTRG.424.1,148,149,135,1004,679,361
rna-ELECO.r07.1AG0006370.1,2,1,1,1,1,1
rna-ELECO.r07.1AG0006380.1,153,231,188,1085,1164,501
rna-ELECO.r07.1AG0006400.1,31,0,10,88,105,34
rna-ELECO.r07.1AG0006390.1,60,74,91,454,445,206
rna-ELECO.r07.1AG0006410.1,0,0,0,21,12,18
MSTRG.428.1,36,55,87,327,277,176
rna-ELECO.r07.1AG0006430.1,36,0,25,92,44,43
rna-ELECO.r07.1AG0006450.1,0,0,0,342,300,169
MSTRG.430.1,86,88,107,261,201,163
rna-ELECO.r07.1AG0006460.1,0,0,0,4,0,0
rna-ELECO.r07.1AG0006470.1,0,0,0,0,0,0
MSTRG.431.4,0,0,0,18,24,0
MSTRG.431.5,0,0,0,51,8,17
MSTRG.431.6,0,0,0,0,28,1
rna-ELECO.r07.1AG0006480.1,0,0,0,0,13,4
MSTRG.431.1,20,71,21,718,485,212
rna-ELECO.r07.1AG0006490.1,62,124,137,315,268,158
rna-ELECO.r07.1AG0006500.1,927,1399,1484,1185,1011,671
MSTRG.434.2,0,100,173,362,288,60
MSTRG.434.3,0,0,0,12,0,49
MSTRG.434.1,156,60,0,664,315,212
rna-ELECO.r07.1AG0006510.1,90,34,43,212,314,264
MSTRG.435.2,0,184,12,640,462,329
MSTRG.435.3,0,0,6,9,1,109
rna-ELECO.r07.1AG0006520.1,0,0,0,0,0,0
MSTRG.435.1,79,19,123,252,66,29
MSTRG.436.1,66,34,101,48,74,33
MSTRG.436.2,3,94,10,9,4,18
rna-ELECO.r07.1AG0006530.1,64,63,43,70,0,37
MSTRG.437.2,0,0,0,0,59,0
rna-ELECO.r07.1AG0006540.1,30,30,39,170,131,92
MSTRG.440.1,13,0,0,9,2,3
rna-ELECO.r07.1AG0006600.1,75,115,153,1239,1072,618
rna-ELECO.r07.1AG0006610.1,6,0,0,0,6,7
rna-ELECO.r07.1AG0006620.1,0,0,0,8,0,0
MSTRG.446.1,142,209,234,635,535,264
rna-ELECO.r07.1AG0006630.1,322,431,628,1160,1006,554
rna-ELECO.r07.1AG0006670.1,0,0,0,10,56,4
MSTRG.449.1,5,0,0,164,238,60
MSTRG.448.1,0,11,0,19,13,5
rna-ELECO.r07.1AG0006650.1,104,75,114,498,321,193
MSTRG.447.2,4,13,7,1,2,0
rna-ELECO.r07.1AG0006700.1,0,0,0,145,131,59
MSTRG.450.2,0,0,0,0,0,73
rna-ELECO.r07.1AG0006690.1,94,134,152,165,110,0
MSTRG.451.1,667,723,1186,4161,3505,2206
rna-ELECO.r07.1AG0006720.1,90,380,78,332,57,272
MSTRG.453.1,65,188,137,255,169,176
MSTRG.454.1,6,4,7,40,68,31
MSTRG.452.1,338,0,326,1210,860,647
MSTRG.452.2,1,225,0,3,165,0
rna-ELECO.r07.1AG0006780.1,143,0,11,146,150,98
MSTRG.457.1,40,43,42,876,554,315
rna-ELECO.r07.1AG0006800.1,18,0,3,398,301,152
rna-ELECO.r07.1AG0006810.1,0,0,0,13,51,29
MSTRG.458.1,78,40,60,256,126,63
rna-ELECO.r07.1AG0006820.1,186,245,183,1002,861,591
rna-ELECO.r07.1AG0006880.1,0,0,0,0,0,0
MSTRG.461.1,181,128,201,0,6,0
MSTRG.461.2,95,0,0,0,0,0
rna-ELECO.r07.1AG0006890.1,35,98,86,0,8,6
MSTRG.463.1,33,60,67,145,153,122
rna-ELECO.r07.1AG0006940.1,8,11,19,108,142,54
rna-ELECO.r07.1AG0006900.1,0,0,0,0,0,0
MSTRG.462.1,551,826,855,2943,2205,1561
rna-ELECO.r07.1AG0006970.1,41,25,2,153,125,23
rna-ELECO.r07.1AG0006980.1,88,21,38,42,104,18
rna-ELECO.r07.1AG0007010.1,6,9,2,66,92,50
rna-ELECO.r07.1AG0007030.1,99,185,165,305,268,218
rna-ELECO.r07.1AG0007050.1,0,0,0,0,0,0
MSTRG.469.1,120,234,188,499,482,500
MSTRG.469.2,107,0,3,43,0,0
MSTRG.471.3,0,0,0,98,43,86
MSTRG.470.1,20,24,18,345,374,276
MSTRG.471.2,47,91,0,129,62,51
MSTRG.471.1,18,0,47,134,176,47
rna-ELECO.r07.1AG0007160.1,6,0,4,0,0,0
MSTRG.474.1,8,16,17,0,0,0
MSTRG.475.1,6,16,12,92,70,39
MSTRG.472.1,213,214,570,56,119,157
rna-ELECO.r07.1AG0007110.1,800,732,377,187,359,339
rna-ELECO.r07.1AG0007180.1,189,188,173,458,277,172
rna-ELECO.r07.1AG0007200.1,28,16,0,22,21,6
rna-ELECO.r07.1AG0007190.1,0,0,0,0,103,0
MSTRG.477.2,84,81,82,357,164,151
MSTRG.480.2,0,0,41,0,0,0
MSTRG.480.1,39,20,0,48,58,41
MSTRG.481.1,105,105,73,418,241,34
MSTRG.482.1,389,561,422,154,194,134
MSTRG.484.1,77,169,135,699,346,62
rna-ELECO.r07.1AG0007260.1,9,9,9,129,96,19
MSTRG.485.1,390,403,628,1240,693,326
rna-ELECO.r07.1AG0007270.1,1,8,3,33,37,86
rna-ELECO.r07.1AG0007280.1,42,75,129,38,45,82
rna-ELECO.r07.1AG0007300.1,129,189,184,1081,788,488
MSTRG.488.3,0,0,588,0,0,185
MSTRG.488.1,53,452,0,1057,767,303
rna-ELECO.r07.1AG0007310.1,161,0,143,474,365,187
MSTRG.488.4,104,218,0,17,16,152
MSTRG.489.2,0,0,19,129,107,111
rna-ELECO.r07.1AG0007320.1,0,0,0,17,14,0
MSTRG.489.4,0,93,0,0,0,0
MSTRG.489.1,132,87,195,210,266,86
rna-ELECO.r07.1AG0007340.1,0,18,8,0,0,0
rna-ELECO.r07.1AG0007350.1,0,0,7,122,133,78
MSTRG.490.2,0,43,30,6,5,22
rna-ELECO.r07.1AG0007330.1,201,177,181,112,141,114
rna-ELECO.r07.1AG0007360.1,34,0,48,440,359,193
rna-ELECO.r07.1AG0007380.1,3,0,0,0,2,0
MSTRG.495.1,79,143,129,355,285,221
MSTRG.494.1,0,0,335,1338,596,1039
MSTRG.494.3,0,0,0,0,243,0
rna-ELECO.r07.1AG0007440.1,0,0,0,359,110,0
MSTRG.494.2,540,578,328,1466,1341,456
rna-ELECO.r07.1AG0007500.1,2,0,0,23,22,14
MSTRG.496.2,0,0,0,81,74,59
rna-ELECO.r07.1AG0007480.1,29,57,39,186,180,129
rna-ELECO.r07.1AG0007520.1,30,72,31,242,206,144
MSTRG.497.1,270,295,376,614,734,330
rna-ELECO.r07.1AG0007510.1,23,386,502,38,52,88
rna-ELECO.r07.1AG0007530.1,603,513,656,1007,1079,635
MSTRG.501.1,0,81,74,650,486,172
MSTRG.501.3,0,31,0,4,7,1
rna-ELECO.r07.1AG0007560.1,50,2,8,160,214,63
rna-ELECO.r07.1AG0007540.1,0,0,39,737,546,223
MSTRG.500.3,0,0,0,51,68,151
rna-ELECO.r07.1AG0007550.1,0,0,16,133,39,28
MSTRG.500.1,95,181,152,366,328,208
MSTRG.502.1,693,881,760,4186,3532,2259
rna-ELECO.r07.1AG0007620.1,72,81,108,66,67,137
rna-ELECO.r07.1AG0007720.1,2,2,0,3,1,1
MSTRG.506.1,4,36,11,119,99,54
MSTRG.505.1,124,163,78,952,857,545
rna-ELECO.r07.1AG0007640.1,267,219,175,864,668,493
rna-ELECO.r07.1AG0007730.1,122,176,185,783,673,416
rna-ELECO.r07.1AG0007810.1,6,0,0,0,0,0
rna-ELECO.r07.1AG0007740.1,38,20,36,111,126,34
MSTRG.510.2,0,0,3,3,0,13
MSTRG.510.1,29,0,24,113,99,81
MSTRG.511.1,2,0,11,34,18,14
MSTRG.510.3,13,0,0,2,0,0
MSTRG.512.1,17,37,78,65,79,31
rna-ELECO.r07.1AG0007930.1,8,9,6,80,59,38
rna-ELECO.r07.1AG0007970.1,0,2,0,5,4,17
MSTRG.514.1,8,14,10,116,118,68
rna-ELECO.r07.1AG0007980.1,112,105,157,996,769,417
rna-ELECO.r07.1AG0008000.1,4,0,11,5,11,20
rna-ELECO.r07.1AG0007990.1,0,0,0,0,49,0
MSTRG.516.2,250,444,47,402,362,421
MSTRG.516.1,171,129,312,543,263,194
rna-ELECO.r07.1AG0008060.1,0,0,0,26,33,4
rna-ELECO.r07.1AG0008130.1,3,26,26,8328,6615,1434
MSTRG.522.1,10,0,0,23,9,6
rna-ELECO.r07.1AG0008150.1,4,0,5,17,11,5
rna-ELECO.r07.1AG0008170.1,0,0,0,84,26,14
MSTRG.518.3,0,0,0,0,104,0
rna-ELECO.r07.1AG0008050.1,0,0,101,107,13,70
MSTRG.518.1,153,134,127,377,343,203
rna-ELECO.r07.1AG0008040.1,22,1,5,6,9,24
rna-ELECO.r07.1AG0008160.1,77,55,46,99,55,43
rna-ELECO.r07.1AG0008180.1,0,3,1,13,8,2
MSTRG.525.1,64,63,86,276,204,201
rna-ELECO.r07.1AG0008190.1,14,0,46,20,26,16
rna-ELECO.r07.1AG0008210.1,0,0,0,198,188,67
MSTRG.528.1,23,0,16,196,201,33
MSTRG.527.1,75,100,77,43,93,110
rna-ELECO.r07.1AG0008200.1,221,165,297,117,117,123
rna-ELECO.r07.1AG0008220.1,47,180,153,1119,782,524
MSTRG.533.1,16,32,23,15,26,11
MSTRG.534.2,0,23,9,13,3,15
rna-ELECO.r07.1AG0008280.1,0,2,35,12,2,13
MSTRG.534.1,8,41,0,111,132,109
MSTRG.530.2,0,0,17,6,3,1
MSTRG.530.1,41,129,96,205,137,101
rna-ELECO.r07.1AG0008230.1,573,594,890,1776,1423,1147
MSTRG.536.1,3,2,7,16,17,0
MSTRG.535.1,38,144,69,511,306,174
rna-ELECO.r07.1AG0008290.1,39,57,106,37,77,51
rna-ELECO.r07.1AG0008320.1,5,0,1,2,8,5
MSTRG.538.1,3,0,15,2,3,2
rna-ELECO.r07.1AG0008330.1,199,73,96,602,1178,393
MSTRG.541.2,0,26,0,2,0,0
rna-ELECO.r07.1AG0008380.1,7,19,11,5,2,0
MSTRG.540.1,290,425,302,3823,3908,1413
rna-ELECO.r07.1AG0008340.1,3,3,8,6,8,8
MSTRG.544.1,2,0,10,3,4,0
MSTRG.545.2,0,82,10,3,2,6
rna-ELECO.r07.1AG0008450.1,30,6,86,92,107,42
rna-ELECO.r07.1AG0008390.1,617,898,736,349,176,203
rna-ELECO.r07.1AG0008500.1,4,6,2,0,0,2
rna-ELECO.r07.1AG0008490.1,0,2,0,8,2,2
MSTRG.547.1,14,37,9,202,181,120
MSTRG.546.2,0,0,0,231,124,0
rna-ELECO.r07.1AG0008460.1,711,916,985,374,501,429
MSTRG.546.3,199,12,275,435,246,187
rna-ELECO.r07.1AG0008510.1,153,143,157,444,511,284
rna-ELECO.r07.1AG0008520.1,34,12,0,116,119,50
MSTRG.551.2,0,42,2,122,126,46
MSTRG.551.1,52,81,167,355,421,287
MSTRG.551.3,44,0,0,0,0,0
MSTRG.550.1,0,175,0,915,609,749
MSTRG.550.3,0,0,0,3,449,430
MSTRG.550.2,428,421,609,1200,579,0
rna-ELECO.r07.1AG0008620.1,0,0,0,0,0,0
MSTRG.553.1,115,274,122,647,679,505
rna-ELECO.r07.1AG0008630.1,24,36,9,535,396,10
rna-ELECO.r07.1AG0008660.1,43,14,19,149,186,29
rna-ELECO.r07.1AG0008690.1,0,0,0,0,0,0
MSTRG.556.1,18,10,0,264,156,37
rna-ELECO.r07.1AG0008720.1,8,18,13,629,393,299
rna-ELECO.r07.1AG0008730.1,2,21,0,179,166,92
MSTRG.559.2,0,0,0,0,0,107
MSTRG.559.1,576,830,1016,799,634,561
rna-ELECO.r07.1AG0008750.1,298,535,490,317,294,209
rna-ELECO.r07.1AG0008760.1,2,1,2,2,4,2
rna-ELECO.r07.1AG0008780.1,65,56,37,2,19,10
MSTRG.562.1,9,0,0,0,0,0
rna-ELECO.r07.1AG0008810.1,18,55,36,46,58,59
MSTRG.566.1,3,0,9,4,2,4
MSTRG.568.1,19,10,9,3,6,0
MSTRG.563.1,0,0,0,0,2,84
rna-ELECO.r07.1AG0008850.1,5,40,38,31,32,5
MSTRG.563.3,162,286,388,197,52,92
MSTRG.563.4,70,0,0,33,177,0
rna-ELECO.r07.1AG0008920.1,37,51,39,334,271,92
rna-ELECO.r07.1AG0008910.1,0,0,0,53,46,0
MSTRG.569.1,45,9,11,108,97,34
rna-ELECO.r07.1AG0009010.1,25,20,22,2,5,9
MSTRG.571.1,984,1703,1470,2742,2263,1567
rna-ELECO.r07.1AG0008940.1,194,23,13,10,11,14
rna-ELECO.r07.1AG0009020.1,153,328,215,95,62,56
rna-ELECO.r07.1AG0009030.1,66,126,106,390,759,288
rna-ELECO.r07.1AG0009050.1,220,383,330,46,60,65
MSTRG.578.2,0,0,0,37,20,99
rna-ELECO.r07.1AG0009090.1,0,0,2,4,6,1
rna-ELECO.r07.1AG0009100.1,0,0,0,3,4,4
MSTRG.578.1,27,13,40,128,140,6
rna-ELECO.r07.1AG0009060.1,582,566,494,1115,974,683
MSTRG.583.1,12,0,0,6,5,5
rna-ELECO.r07.1AG0009130.1,0,0,2,5,8,0
MSTRG.582.1,159,197,311,105,91,74
rna-ELECO.r07.1AG0009140.1,35,32,52,396,325,240
MSTRG.581.1,0,318,0,17,0,3
rna-ELECO.r07.1AG0009110.1,1,5,1,1,1,1
MSTRG.581.4,157,0,61,131,220,29
MSTRG.581.3,174,229,5,18,51,10
MSTRG.581.5,9,0,84,164,141,36
MSTRG.581.6,51,125,116,114,122,30
MSTRG.581.7,6,0,423,445,231,268
rna-ELECO.r07.1AG0009120.1,20,86,47,39,82,14
MSTRG.586.2,0,0,19,1,2,0
MSTRG.585.1,995,542,154,443,750,526
MSTRG.585.2,20,397,127,148,147,70
MSTRG.585.3,21,0,592,712,642,320
rna-ELECO.r07.1AG0009150.1,306,596,943,636,593,310
rna-ELECO.r07.1AG0009160.1,26,0,32,285,294,196
rna-ELECO.r07.1AG0009170.1,0,0,2,5,6,3
MSTRG.587.1,91,45,103,635,481,316
rna-ELECO.r07.1AG0009180.1,150,50,14,61,53,26
MSTRG.591.1,22,108,77,184,114,77
MSTRG.592.1,328,425,345,852,628,374
rna-ELECO.r07.1AG0009230.1,6,43,7,17,22,2
MSTRG.593.1,0,259,1,280,61,0
MSTRG.593.3,0,0,0,76,141,70
rna-ELECO.r07.1AG0009240.1,366,587,890,574,787,617
MSTRG.597.1,15,0,25,87,46,44
MSTRG.595.1,0,4,0,1,0,0
MSTRG.594.1,1,58,0,159,186,109
rna-ELECO.r07.1AG0009250.1,51,0,62,7,8,12
MSTRG.600.1,4,36,15,286,173,80
rna-ELECO.r07.1AG0009350.1,2,37,17,438,529,231
rna-ELECO.r07.1AG0009340.1,0,0,0,214,196,129
rna-ELECO.r07.1AG0009300.1,77,99,71,148,102,86
rna-ELECO.r07.1AG0009360.1,0,0,0,0,0,0
MSTRG.603.1,30,16,12,26,22,2
rna-ELECO.r07.1AG0009370.1,0,6,5,13,4,10
MSTRG.604.1,152,234,200,578,549,454
MSTRG.606.1,79,119,110,97,71,40
MSTRG.605.1,379,390,460,130,174,118
rna-ELECO.r07.1AG0009380.1,128,362,165,0,16,20
rna-ELECO.r07.1AG0009390.1,0,0,0,0,0,0
MSTRG.607.1,8,25,0,1,0,2
MSTRG.609.1,131,10,140,560,397,301
rna-ELECO.r07.1AG0009400.1,49,274,171,1055,731,372
rna-ELECO.r07.1AG0009420.1,33,26,69,284,214,133
MSTRG.613.1,1,0,8,17,11,4
rna-ELECO.r07.1AG0009430.1,22,68,67,252,173,129
rna-ELECO.r07.1AG0009440.1,6,11,2,39,42,30
rna-ELECO.r07.1AG0009500.1,0,0,0,650,195,21
rna-ELECO.r07.1AG0009510.1,0,0,0,2,4,3
MSTRG.615.1,100,296,272,168,428,344
MSTRG.615.3,104,0,0,0,10,0
MSTRG.622.1,2,27,0,5,4,0
MSTRG.623.1,40,0,45,202,197,110
MSTRG.623.2,3,0,0,32,8,31
MSTRG.618.1,0,0,16,6,0,0
rna-ELECO.r07.1AG0009590.1,0,2,0,25,9,17
MSTRG.619.4,0,40,21,20,11,7
MSTRG.620.1,0,20,0,0,0,0
MSTRG.619.1,30,116,82,161,152,147
MSTRG.619.2,6,0,0,137,106,37
rna-ELECO.r07.1AG0009660.1,0,0,0,96,86,14
MSTRG.624.1,78,105,67,752,576,437
rna-ELECO.r07.1AG0009670.1,0,0,0,2,2,3
